Time (abs),Time (rel),IprApp,IprApp1,IprApp2,IprVehSpdKph,McsMotFrontTqReq,McsMotFrontTqReqOf_C,McsMotFrontTqReqOv_C,McsMotRearTqReq,McsMotRearTqReqOf_C,McsMotRearTqReqOv_C,VstVehicleSt,IprBattSoc,BmnBatteryVoltage,CAN1.BCU_DEBUG.BMS_Mode,CAN1.BCU_DEBUG.Contactor_State,CAN1.BCU_DEBUG.Fan_PWM_value,CAN1.BCU_DEBUG.Fault_Current_Sensor,CAN1.BCU_DEBUG.Fault_High_Current,CAN1.BCU_DEBUG.Fault_High_Temp,CAN1.BCU_DEBUG.Fault_High_Voltage,CAN1.BCU_DEBUG.Fault_Host_Communications,CAN1.BCU_DEBUG.Fault_Low_Temp,CAN1.BCU_DEBUG.Fault_Low_Voltage,CAN1.BCU_DEBUG.Fault_Monitor,CAN1.BCU_DEBUG.Fault_Precharge,CAN1.BCU_DEBUG.Fault_SOC,CAN1.BCU_DEBUG.Fault_Voltage_Delta,CAN1.BCU_DEBUG.Number_of_Sample_Faults,CAN1.BCU_DEBUG.Warn_Current_Sensor,CAN1.BCU_DEBUG.Warn_High_Current,CAN1.BCU_DEBUG.Warn_High_Temp,CAN1.BCU_DEBUG.Warn_High_Voltage,CAN1.BCU_DEBUG.Warn_Host_Communications,CAN1.BCU_DEBUG.Warn_Low_Temp,CAN1.BCU_DEBUG.Warn_Low_Voltage,CAN1.BCU_DEBUG.Warn_Monitor,CAN1.BCU_DEBUG.Warn_Precharge,CAN1.BCU_DEBUG.Warn_SOC,CAN1.BCU_DEBUG.Warn_Voltage_Delta,CAN1.BCU_Pack_Measurements.Measured_Current,CAN1.BCU_Pack_Measurements.Measured_Pack_Temperature,CAN1.BCU_Pack_Measurements.Measured_Pack_Voltage,CAN1.BCU_Pack_Measurements.Measured_Power,CAN1.MCU_General.MCU_ActRotSpd,CAN1.MCU_General.MCU_ActTorq,CAN1.MCU_General.MCU_General_ctRoll,CAN1.MCU_General.MCU_StMode,CAN1.MCU_General_R.MCU_ActRotSpd,CAN1.MCU_General_R.MCU_ActTorq,CAN1.MCU_General_R.MCU_General_ctRoll,CAN1.MCU_General_R.MCU_StMode,IprBattSt,ShcGearAct,ShcGearActB,InpEStopB,InpEStopBOf_C,InpEStopBOv_C
17:34:22,0.1928,0.7543743,0.7543743,128.4574,2.802607,1.631027,0,0,1.618125,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,212,1,3,8,215,1,4,8,4:CONNECTED,3,0:ShutdownMot,,,
17:34:22,0.2181,0.7606053,0.7606053,128.4406,2.842937,1.645009,0,0,1.645009,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,216,1,7,8,220,1.5,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:22,0.3397,0.8305806,0.8305806,128.4246,2.991396,1.791732,0,0,1.791732,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,224,1,2,8,222,1,7,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,0.4397,1.16401,1.16401,128.2691,3.04329,2.468252,0,0,2.468252,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,230,1.5,12,8,216,2,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,0.5396,1.202319,1.202319,128.2566,3.090063,2.547314,0,0,2.547315,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,229,2,6,8,224,2,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,0.6396,1.190917,1.190917,128.262,3.12246,2.525283,0,0,2.525283,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,234,1.5,0,8,224,2,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,0.7396,1.178178,1.178178,128.2597,3.161801,2.500804,0,0,2.500803,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,236,1.5,10,8,230,2.5,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,0.8397,1.187651,1.187651,128.2585,3.226301,2.522063,0,0,2.522063,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,243,2,4,8,236,2.5,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,0.9397,1.187797,1.187797,128.272,3.301274,2.524797,0,0,2.524798,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,250,2,14,8,241,2,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,1.0397,1.196067,1.196067,128.2652,3.382935,2.544205,0,0,2.544205,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,256,2,8,8,250,2,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,1.1397,1.148055,1.148055,128.2722,3.502856,2.451029,0,0,2.451028,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,267,2,2,8,261,2,7,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,1.2397,0.7100258,0.7100258,128.4652,3.642592,1.570115,0,0,1.570115,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,280,1.5,12,8,270,1.5,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:23,1.3397,0,-1.714726,129.4966,3.751381,0.1388061,0,0,0.1388061,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,281,0,6,8,262,0,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,1.4396,0,-6.766276,131.6158,3.716172,0.1375049,0,0,0.1375049,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,273,0,0,8,280,0,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,1.5397,0,-7.312808,131.8549,3.910893,0.1446945,0,0,0.1446944,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,304,0,10,8,310,0,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,1.6398,0,-7.421459,131.9047,4.146108,0.1534057,0,0,0.1534057,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,316,0,4,8,295,0,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,1.7398,0,-7.431259,131.9009,4.154112,0.1537144,0,0,0.1537144,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,307,0,14,8,291,0,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,1.8397,0,-7.451112,131.9195,4.233468,0.1566476,0,0,0.1566476,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,321,0,8,8,322,0,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,1.9397,0,-7.445019,131.9179,4.380196,0.1620507,0,0,0.1620507,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,328,0,2,8,312,0,7,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,2.0397,0,-7.449867,131.9164,4.429652,0.1639032,0,0,0.1639032,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,335,0,12,8,330,0,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,2.1397,0,-7.458876,131.9261,4.55674,0.1686007,0,0,0.1686007,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,341,0,6,8,330,0,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,2.2398,0,-7.451138,131.9295,4.643962,0.1718205,0,0,0.1718205,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,347,0,0,8,342,0,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:24,2.3397,0,-7.459875,131.9379,4.73449,0.1751727,0,0,0.1751727,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,354,0,10,8,346,0,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,2.4399,0,-7.472053,131.9325,4.858889,0.1797819,0,0,0.1797819,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,367,0,4,8,360,0,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,2.5399,0,-7.472559,131.9241,5.022736,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,382,0,14,8,373,0,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,2.6398,0,-7.470089,131.9284,5.193668,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,394,0,8,8,385,0,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,2.7398,0,-7.468568,131.9308,5.365705,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,406,0,2,8,396,0,7,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,2.8398,0,-7.440512,131.9267,5.526019,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,417,0,12,8,408,0,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,2.9399,0,-7.462295,131.9318,5.689673,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,429,0,6,8,421,0,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,3.0399,0,-7.475073,131.9322,5.84971,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,441,0,0,8,434,0,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,3.1399,0,-7.476555,131.9324,6.026358,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,456,0,10,8,448,0,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,3.2401,0,-7.469367,131.9331,6.225178,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,472,0,4,8,464,0,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:25,3.3412,0,-7.491302,131.9281,6.433715,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,487,0,14,8,480,0,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,3.4388,0,-7.464894,131.9167,6.664349,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,505,0,8,8,489,0,4,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,3.5387,0,-7.49199,131.9449,6.866886,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,517,0,2,8,502,0,6,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,3.6388,0,-7.49227,131.933,7.033006,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,527,0,12,8,514,0,8,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,3.7388,0,-7.482041,131.9373,7.208945,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,542,0,6,8,526,0,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,3.8389,0,-7.488275,131.9272,7.384384,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,553,0,0,8,541,0,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,3.9402,0,-7.486871,131.9228,7.555789,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,568,0,10,8,558,0,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,4.039,0,-7.494312,131.9318,7.735722,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,579,0,4,8,566,0,14,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,4.139,0,-7.484543,131.9263,7.908008,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,592,0,14,8,577,0,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,4.2389,0,-7.506086,131.9211,8.070301,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,602,0,8,8,585,0,0,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:26,4.3399,0,-7.504368,131.9614,8.214762,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,615,0,2,8,598,0,2,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,4.4389,0,-7.484493,131.933,8.370083,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,628,0,12,8,609,0,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,4.5389,0,-7.477108,131.9278,8.533817,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,638,0,6,8,617,0,4,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,4.6396,0,-7.499001,131.9269,8.700315,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,649,0,0,8,631,0,6,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,4.739,0,-7.496074,131.9503,8.813657,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,655,0,10,8,635,0,7,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,4.8389,0,-7.479663,131.9346,8.935533,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,664,0,4,8,646,0,8,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,4.9405,0,-7.506222,131.9331,9.041422,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,669,0,14,8,656,0,10,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,5.0391,0,-7.49297,131.9324,9.12833,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,675,0,8,8,658,0,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,5.1391,0,-7.496486,131.9461,9.230955,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,685,0,2,8,666,0,12,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,5.24,0,-7.491464,131.9373,9.357983,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,694,0,12,8,678,0,14,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:27,5.3391,0,-7.485632,131.931,9.447692,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,694,0,6,8,679,0,15,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,5.4408,0,-7.482061,131.9457,9.484705,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,698,0,1,8,682,0,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,5.5396,0,-7.524026,131.9277,9.534344,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,700,0,11,8,686,0,2,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,5.6421,0,-7.500722,131.9334,9.53034,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,694,0,5,8,679,0,4,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,5.7398,0,-7.492532,131.9328,9.496477,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,689,0,15,8,677,0,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,5.8391,0,-7.483912,131.9261,9.412378,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,680,0,8,8,667,0,6,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,5.9405,0,-7.501606,131.929,9.298996,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,671,0,2,8,656,0,8,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,6.0393,0,-7.504941,131.932,9.200291,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,666,0,12,8,652,0,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,6.1391,0,-7.482436,131.9236,9.116645,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,661,0,6,8,647,0,10,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,6.2405,0,-7.509919,131.9272,9.05406,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,654,0,0,8,638,0,12,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:28,6.3391,0,-7.506896,131.9359,8.945414,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,647,0,10,8,632,0,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,6.4391,0,-7.508212,131.9374,8.853031,0.1849865,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,643,0,4,8,627,0,14,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,6.5404,0,-7.507279,131.9399,8.789036,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,639,0,14,8,624,0,0,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,6.6391,0,-7.49519,131.9315,8.728014,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,632,0,8,8,617,0,1,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,6.7391,0,-7.525961,131.931,8.596891,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,617,0,2,8,606,0,2,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,6.8392,0,-7.506949,131.9401,8.410617,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,599,0,12,8,593,0,3,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,6.9395,0,-7.509784,131.9372,8.18368,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,582,0,6,8,568,0,5,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,7.0391,0,-7.512807,131.9264,7.980214,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,571,0,0,8,559,0,6,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,7.14,0,-7.519767,131.9278,7.828334,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,561,0,10,8,545,0,8,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,7.2391,0,-7.511909,131.9291,7.645039,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,546,0,4,8,535,0,9,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:29,7.339,0,-7.51865,131.9321,7.424987,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,528,0,14,8,515,0,11,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:30,7.44,0,-7.499323,131.949,7.203784,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,511,0,8,8,497,0,13,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
17:34:30,7.5392,0,-7.505077,131.9382,7.010145,0.1849866,0,0,0.1849866,0,0,2:StandbyMot,94,387,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,28.7,387,-387,500,0,2,8,493,0,14,8,4:CONNECTED,3,0:ShutdownMot,0,0,0
